county_name,"senate totalvotes, 2020","senate dem votecount, 2020","senate rep votecount, 2020",dem_pct_senate_2020,rep_pct_senate_2020,state,"senate totalvotes, 2024","senate dem votecount, 2024","senate rep votecount, 2024"
buckingham,8052.0,3656.0,4392.0,0.4540486835568803,0.5454545454545454,virginia,7832.0,3242.0,4581.0
bucks,,,,,,pennsylvania,399833.0,196444.0,194203.0
buena vista,7994.0,3022.0,4724.0,0.3780335251438579,0.5909432074055542,iowa,,,
buena vista city,2747.0,1020.0,1724.0,0.37131416090280306,0.6275937386239534,virginia,,,
buffalo,22185.0,3851.0,16729.0,0.17358575614153707,0.754068064007212,nebraska,23570.0,nan,15147.0
buffalo,22185.0,3851.0,16729.0,0.17358575614153707,0.754068064007212,nebraska,23498.0,5791.0,17707.0
buffalo,545.0,322.0,223.0,0.5908256880733945,0.4091743119266055,south dakota,,,
buffalo,,,,,,wisconsin,8019.0,2913.0,4898.0
bullitt,41880.0,11894.0,28040.0,0.28400191021967525,0.6695319961795606,kentucky,,,
bulloch,59351.0,21472.0,36378.0,0.36177991946218263,0.6129298579636401,georgia,,,
bullock,4632.0,3490.0,1108.0,0.7534542314335061,0.2392055267702936,alabama,,,
buncombe,160042.0,92664.0,60688.0,0.5789980130215818,0.3792004598792817,north carolina,,,
bureau,17607.0,7079.0,9487.0,0.40205600045436474,0.5388197875844835,illinois,,,
burke,21025.0,10041.0,10671.0,0.4775743162901308,0.507538644470868,georgia,,,
burke,44170.0,13108.0,28934.0,0.2967625084899253,0.6550599954720399,north carolina,,,
burke,,,,,,north dakota,1051.0,175.0,868.0
burleigh,,,,,,north dakota,51709.0,15714.0,35755.0
burleson,8489.0,1709.0,6596.0,0.20131935445871127,0.7770055365767464,texas,9321.0,1805.0,7327.0
burlington,255546.0,150160.0,102136.0,0.5876045799973391,0.3996775531606834,new jersey,221916.0,134884.0,83225.0
burnet,24540.0,5323.0,18687.0,0.21691116544417277,0.7614914425427873,texas,28086.0,6401.0,21056.0
burnett,,,,,,wisconsin,10731.0,3730.0,6745.0
burt,3504.0,678.0,2639.0,0.1934931506849315,0.7531392694063926,nebraska,3595.0,nan,2185.0
burt,3504.0,678.0,2639.0,0.1934931506849315,0.7531392694063926,nebraska,3584.0,888.0,2696.0
butler,9527.0,4193.0,5232.0,0.44011756061719326,0.5491760260312796,alabama,,,
butler,8009.0,2474.0,5291.0,0.3089024847047072,0.6606317892371083,iowa,,,
butler,32450.0,9554.0,21312.0,0.29442218798151004,0.6567642526964561,kansas,,,
butler,6122.0,1238.0,4471.0,0.20222149624305782,0.7303168899052597,kentucky,,,
butler,,,,,,missouri,17700.0,3107.0,14267.0
butler,4323.0,613.0,3512.0,0.1417996761508212,0.8123987971316216,nebraska,4519.0,nan,3222.0
butler,4323.0,613.0,3512.0,0.1417996761508212,0.8123987971316216,nebraska,4507.0,749.0,3758.0
butler,,,,,,ohio,177591.0,68304.0,102924.0
butler,,,,,,pennsylvania,120967.0,40973.0,77328.0
butte,,,,,,california,91578.0,42405.0,49173.0
butte,1410.0,222.0,1120.0,0.1574468085106383,0.7943262411347518,idaho,,,
butte,4770.0,961.0,3809.0,0.20146750524109014,0.7985324947589099,south dakota,,,
butts,23282.0,6357.0,16516.0,0.2730435529593678,0.7093892277295765,georgia,,,
cabarrus,116102.0,48886.0,61231.0,0.421060791373103,0.5273897090489397,north carolina,,,
cabell,36723.0,12979.0,22880.0,0.35342973068649075,0.623042779729325,west virginia,34710.0,12093.0,21486.0
cache,,,,,,utah,60258.0,15067.0,41451.0
caddo,102046.0,49904.0,49233.0,0.48903435705466164,0.48245889108833273,louisiana,,,
caddo,9838.0,2665.0,6761.0,0.27088839194958325,0.6872331774750966,oklahoma,,,
calaveras,,,,,,california,26055.0,8953.0,17102.0
calcasieu,80267.0,21718.0,55306.0,0.27057196606326384,0.6890253778015872,louisiana,,,
caldwell,6425.0,1675.0,4452.0,0.2607003891050584,0.6929182879377432,kentucky,,,
caldwell,4586.0,616.0,3851.0,0.1343218491059747,0.8397296118621893,louisiana,,,
caldwell,,,,,,missouri,4672.0,1036.0,3504.0
caldwell,42357.0,10288.0,29971.0,0.24288783436031824,0.7075808012843213,north carolina,,,
caldwell,14868.0,6449.0,8044.0,0.43375033629270915,0.5410277105192359,texas,15541.0,6851.0,8227.0
caledonia,,,,,,vermont,16373.0,nan,6556.0
calhoun,51145.0,16808.0,33936.0,0.3286342751002053,0.6635252712875159,alabama,,,
calhoun,2142.0,,1714.0,,0.800186741363212,arkansas,,,
calhoun,,,,,,florida,6369.0,976.0,5280.0
calhoun,4328.0,2420.0,1845.0,0.5591497227356746,0.42629390018484287,georgia,,,
calhoun,2692.0,930.0,1697.0,0.34546805349182763,0.6303863298662704,illinois,,,
calhoun,5212.0,1531.0,3513.0,0.2937452033768227,0.6740214888718342,iowa,,,
calhoun,65556.0,28145.0,35786.0,0.4293275977789981,0.5458844346817988,michigan,67202.0,28321.0,36586.0
calhoun,6591.0,2138.0,4341.0,0.3243817326657563,0.6586253982703687,mississippi,5914.0,1512.0,4402.0
calhoun,8304.0,3975.0,4201.0,0.4786849710982659,0.5059007707129094,south carolina,,,
calhoun,7745.0,2092.0,5531.0,0.27010974822466105,0.7141381536475145,texas,7758.0,2018.0,5603.0
calhoun,2888.0,537.0,2276.0,0.18594182825484765,0.7880886426592798,west virginia,2854.0,484.0,2293.0
callahan,6719.0,680.0,5892.0,0.10120553653817532,0.8769162077690132,texas,6976.0,863.0,5973.0
callaway,,,,,,missouri,21249.0,6592.0,14095.0
calloway,17475.0,6177.0,10634.0,0.3534763948497854,0.6085264663805436,kentucky,,,
calumet,,,,,,wisconsin,32674.0,12850.0,19075.0
calvert,,,,,,maryland,53755.0,18359.0,33580.0
camas,675.0,156.0,488.0,0.2311111111111111,0.7229629629629629,idaho,,,
cambria,,,,,,pennsylvania,71004.0,22887.0,46482.0
camden,46266.0,14692.0,29735.0,0.3175550079972334,0.6426965806423723,georgia,,,
camden,,,,,,missouri,25245.0,6287.0,18477.0
camden,261441.0,173335.0,85406.0,0.6629985350423231,0.3266740870789203,new jersey,239527.0,156445.0,79545.0
camden,5838.0,1403.0,4181.0,0.24032202809181227,0.7161699212058924,north carolina,,,
cameron,3936.0,249.0,3554.0,0.06326219512195122,0.9029471544715447,louisiana,,,
cameron,,,,,,pennsylvania,2214.0,580.0,1558.0
cameron,111220.0,61508.0,46482.0,0.5530300305700414,0.4179284301384643,texas,114510.0,58330.0,53391.0
camp,5035.0,1359.0,3597.0,0.26991062562065543,0.7143992055610725,texas,5226.0,1257.0,3894.0
campbell,48880.0,20599.0,26327.0,0.4214198036006547,0.5386047463175123,kentucky,,,
campbell,867.0,122.0,745.0,0.14071510957324107,0.8592848904267589,south dakota,,,
campbell,14067.0,2173.0,11610.0,0.1544750124404635,0.8253358925143954,tennessee,15032.0,2495.0,12248.0
campbell,29649.0,9278.0,20337.0,0.3129279233700968,0.6859253263179197,virginia,31014.0,8526.0,22449.0
campbell,19735.0,1938.0,16960.0,0.09820116544210793,0.8593868761084368,wyoming,17788.0,1877.0,15774.0
canadian,61681.0,17386.0,41519.0,0.28186961949384737,0.6731246250871419,oklahoma,,,
candler,8692.0,2450.0,6107.0,0.28186838472158304,0.7026000920386563,georgia,,,
cannon,6160.0,1105.0,4904.0,0.1793831168831169,0.7961038961038961,tennessee,6609.0,1171.0,5308.0
canyon,89597.0,26603.0,59060.0,0.2969184236079333,0.6591738562675089,idaho,,,
cape girardeau,,,,,,missouri,39896.0,10069.0,28838.0
cape may,55214.0,22952.0,31317.0,0.41569167240192706,0.5671931031984642,new jersey,51670.0,20096.0,30905.0
carbon,6995.0,2591.0,4404.0,0.37040743388134384,0.6295925661186562,montana,7388.0,2794.0,4459.0
carbon,,,,,,pennsylvania,35071.0,11570.0,22603.0
carbon,,,,,,utah,9367.0,2140.0,6751.0
carbon,6706.0,1441.0,5091.0,0.21488219504920966,0.7591708917387414,wyoming,6284.0,1216.0,5028.0
caribou,3196.0,442.0,2603.0,0.13829787234042554,0.8144555694618273,idaho,,,
carlisle,2642.0,541.0,2009.0,0.20476911430734293,0.7604087812263437,kentucky,,,
carlton,19947.0,,8906.0,,0.44648318042813456,minnesota,20402.0,11056.0,8650.0
caroline,,,,,,maryland,16129.0,3790.0,11536.0
caroline,16174.0,8124.0,8036.0,0.5022876221095586,0.49684679114628416,virginia,17485.0,8249.0,9218.0
carroll,11592.0,,7676.0,,0.6621808143547274,arkansas,,,
carroll,107660.0,31407.0,73638.0,0.29172394575515515,0.6839866245587962,georgia,,,
carroll,8096.0,2835.0,4840.0,0.3501729249011858,0.5978260869565217,illinois,,,
carroll,,,,,,indiana,9172.0,2034.0,6898.0
carroll,11162.0,3580.0,7245.0,0.3207310517828346,0.6490772263035298,iowa,,,
carroll,4115.0,1299.0,2560.0,0.31567436208991495,0.6221142162818954,kentucky,,,
carroll,,,,,,maryland,101991.0,26180.0,72049.0
carroll,5723.0,1923.0,3716.0,0.3360125808142583,0.6493098025511096,mississippi,5124.0,1378.0,3746.0
carroll,,,,,,missouri,4455.0,955.0,3389.0
carroll,32958.0,17670.0,14694.0,0.536136901511014,0.4458401602038959,new hampshire,,,
carroll,,,,,,ohio,13458.0,3505.0,9392.0
carroll,11441.0,2286.0,8899.0,0.199807709116336,0.7778166244209422,tennessee,11641.0,2016.0,9434.0
carroll,15219.0,3591.0,11610.0,0.23595505617977527,0.7628622117090479,virginia,15969.0,3637.0,12318.0
carson,3110.0,286.0,2756.0,0.09196141479099679,0.8861736334405145,texas,3151.0,328.0,2755.0
carter,11548.0,3253.0,7725.0,0.2816937997921718,0.6689470038101836,kentucky,,,
carter,,,,,,missouri,2820.0,379.0,2396.0
carter,861.0,94.0,767.0,0.1091753774680604,0.8908246225319396,montana,854.0,109.0,732.0
carter,19424.0,4352.0,14344.0,0.22405271828665568,0.7384678747940692,oklahoma,,,
carter,23234.0,4127.0,18593.0,0.17762761470259103,0.8002496341568391,tennessee,24214.0,4081.0,19685.0
carteret,42228.0,11823.0,28492.0,0.27998010798522305,0.6747181964573269,north carolina,,,
carver,65497.0,,33623.0,,0.5133517565690031,minnesota,68128.0,34470.0,31720.0
cascade,40039.0,17727.0,22312.0,0.4427433252578736,0.5572566747421265,montana,37877.0,17323.0,19808.0
casey,7152.0,1027.0,5775.0,0.14359619686800895,0.8074664429530202,kentucky,,,
cass,5358.0,1862.0,3260.0,0.3475177304964539,0.6084359835759612,illinois,,,
cass,,,,,,indiana,14100.0,3661.0,10031.0
cass,7165.0,2259.0,4725.0,0.31528262386601535,0.6594556873691556,iowa,,,
cass,25851.0,8565.0,16814.0,0.33132180573285364,0.6504197129704847,michigan,27415.0,8584.0,18127.0
cass,18105.0,,10877.0,,0.6007732670533001,minnesota,19052.0,7294.0,11259.0
cass,,,,,,missouri,58732.0,21036.0,35967.0
cass,14253.0,2874.0,10493.0,0.20164175962955166,0.7361958885848593,nebraska,15508.0,nan,9051.0
cass,14253.0,2874.0,10493.0,0.20164175962955166,0.7361958885848593,nebraska,15414.0,4606.0,10808.0
cass,,,,,,north dakota,90157.0,41321.0,48637.0
cass,13673.0,2672.0,10796.0,0.19542163387698383,0.7895853141227236,texas,14117.0,2457.0,11477.0
cassia,9586.0,1508.0,7564.0,0.15731274775714585,0.7890673899436679,idaho,,,
castro,2041.0,432.0,1572.0,0.2116609505144537,0.7702106810387065,texas,1984.0,408.0,1530.0
caswell,11961.0,4916.0,6643.0,0.4110024245464426,0.5553883454560655,north carolina,,,
catahoula,4622.0,1057.0,3425.0,0.22868887927304196,0.7410212029424491,louisiana,,,
catawba,82883.0,24845.0,54004.0,0.29975990251318124,0.6515690793045619,north carolina,,,
catoosa,63888.0,12765.0,49121.0,0.19980277986476333,0.7688611319809667,georgia,,,
catron,2290.0,543.0,1694.0,0.237117903930131,0.7397379912663755,new mexico,2291.0,615.0,1676.0
cattaraugus,,,,,,new york,32834.0,12035.0,20650.0
cavalier,,,,,,north dakota,1989.0,562.0,1421.0
cayuga,,,,,,new york,34515.0,15843.0,18508.0
cecil,,,,,,maryland,51872.0,13392.0,35557.0
cedar,10541.0,4300.0,5935.0,0.4079309363438004,0.5630395598140594,iowa,,,
cedar,,,,,,missouri,7092.0,1260.0,5644.0
cedar,4719.0,545.0,3902.0,0.11549057003602459,0.8268700995973723,nebraska,4872.0,nan,3693.0
cedar,4719.0,545.0,3902.0,0.11549057003602459,0.8268700995973723,nebraska,4877.0,614.0,4263.0
centre,,,,,,pennsylvania,80415.0,40382.0,38054.0
cerro gordo,23530.0,11534.0,11339.0,0.4901827454313642,0.48189545261368466,iowa,,,
chaffee,13578.0,6948.0,6344.0,0.5117101193106496,0.4672263956400059,colorado,,,
chambers,15332.0,6908.0,8312.0,0.45056091834072526,0.542134098617271,alabama,,,
chambers,21345.0,3779.0,17037.0,0.17704380416959475,0.7981728742094167,texas,24877.0,4617.0,19746.0
champaign,96185.0,55220.0,35276.0,0.5741019909549306,0.3667515724905131,illinois,,,
champaign,,,,,,ohio,20013.0,5485.0,13739.0
chariton,,,,,,missouri,4034.0,1052.0,2886.0
charles,,,,,,maryland,91790.0,57893.0,31941.0
charles city,4405.0,2700.0,1704.0,0.6129398410896708,0.38683314415437003,virginia,4203.0,2397.0,1802.0
charles mix,3801.0,1259.0,2542.0,0.3312286240463036,0.6687713759536964,south dakota,,,
charleston,219297.0,121517.0,95401.0,0.5541206674053909,0.43503103097625595,south carolina,,,
charlevoix,16888.0,6664.0,10030.0,0.39459971577451447,0.5939128375177641,michigan,17384.0,6979.0,9930.0
charlotte,,,,,,florida,122211.0,38154.0,82377.0
charlotte,6158.0,2522.0,3633.0,0.40954855472556023,0.5899642741149724,virginia,5966.0,2148.0,3815.0
charlottesville city,24106.0,20672.0,3409.0,0.8575458392101551,0.1414170745872397,virginia,,,
charlton,8800.0,2002.0,6577.0,0.2275,0.7473863636363637,georgia,,,
chase,1488.0,390.0,1025.0,0.2620967741935484,0.6888440860215054,kansas,,,
chase,1918.0,173.0,1666.0,0.09019812304483837,0.8686131386861314,nebraska,1849.0,nan,1485.0
chase,1918.0,173.0,1666.0,0.09019812304483837,0.8686131386861314,nebraska,1834.0,165.0,1669.0
chatham,263270.0,151541.0,105698.0,0.5756105898887074,0.4014813689368329,georgia,,,
chatham,48338.0,25697.0,21039.0,0.5316107410319003,0.4352476312631884,north carolina,,,
chattahoochee,3080.0,1276.0,1690.0,0.4142857142857143,0.5487012987012987,georgia,,,
chattooga,19641.0,3760.0,15309.0,0.19143628124840895,0.779440965327631,georgia,,,
chautauqua,1623.0,225.0,1345.0,0.13863216266173753,0.8287122612446087,kansas,,,
chautauqua,,,,,,new york,53603.0,22615.0,30785.0
chaves,22154.0,6135.0,15624.0,0.27692516024194275,0.7052451024645662,new mexico,21614.0,6723.0,14891.0
cheatham,19523.0,4959.0,14094.0,0.25400809301849103,0.7219177380525534,tennessee,20478.0,5559.0,14505.0
cheboygan,15734.0,5475.0,10026.0,0.3479725435362908,0.6372187619168679,michigan,16164.0,5445.0,10259.0
chelan,,,,,,washington,41148.0,18884.0,22168.0
chemung,,,,,,new york,32584.0,13474.0,18970.0
chenango,,,,,,new york,21275.0,8405.0,12755.0
cherokee,12346.0,2112.0,10122.0,0.17106755224364167,0.8198606836222259,alabama,,,
cherokee,285766.0,80194.0,197465.0,0.2806282062946607,0.6910024285604306,georgia,,,
cherokee,6425.0,2002.0,4214.0,0.3115953307392996,0.655875486381323,iowa,,,
cherokee,9055.0,2368.0,6216.0,0.26151297625621206,0.6864715626725566,kansas,,,
cherokee,16286.0,3589.0,12048.0,0.22037332678374064,0.739776495149208,north carolina,,,
cherokee,17662.0,6519.0,10249.0,0.3690974974521572,0.5802853583965576,oklahoma,,,
cherokee,25247.0,7265.0,17481.0,0.2877569612231156,0.6923990969224066,south carolina,,,
cherokee,19331.0,4058.0,14945.0,0.2099218871243081,0.7731105478247374,texas,20393.0,3915.0,16065.0
cherry,2922.0,283.0,2365.0,0.09685147159479808,0.8093771389459274,nebraska,2977.0,nan,2336.0
cherry,2922.0,283.0,2365.0,0.09685147159479808,0.8093771389459274,nebraska,2977.0,306.0,2671.0
chesapeake city,126436.0,68129.0,58154.0,0.5388417855674017,0.45994811604289915,virginia,,,
cheshire,43595.0,26750.0,15690.0,0.6136024773483197,0.35990365867645374,new hampshire,,,
chester,,,,,,pennsylvania,324599.0,178794.0,138255.0
chester,15750.0,7225.0,8247.0,0.4587301587301587,0.5236190476190477,south carolina,,,
chester,7418.0,1305.0,5951.0,0.175923429495821,0.8022377999460771,tennessee,7441.0,1134.0,6166.0
chesterfield,18874.0,7706.0,10878.0,0.40828653173678076,0.5763484158101091,south carolina,,,
chesterfield,200464.0,107568.0,92658.0,0.5365950993694628,0.4622176550403065,virginia,208979.0,115364.0,93336.0
cheyenne,1125.0,119.0,995.0,0.10577777777777778,0.8844444444444445,colorado,,,
cheyenne,1474.0,241.0,1168.0,0.16350067842605157,0.7924016282225237,kansas,,,
cheyenne,4546.0,718.0,3505.0,0.15794104707435108,0.7710074791025077,nebraska,4456.0,nan,3176.0
cheyenne,4546.0,718.0,3505.0,0.15794104707435108,0.7710074791025077,nebraska,4422.0,733.0,3689.0
chickasaw,6580.0,2324.0,4024.0,0.35319148936170214,0.6115501519756839,iowa,,,
chickasaw,8159.0,4134.0,3913.0,0.5066797401642358,0.4795930873881603,mississippi,7144.0,3023.0,4121.0
chicot,3654.0,,1945.0,,0.5322933771209634,arkansas,,,
childress,2259.0,283.0,1936.0,0.12527667109340415,0.8570163789287295,texas,2244.0,285.0,1919.0
chilton,19366.0,3499.0,15708.0,0.18067747598884643,0.8111122585975421,alabama,,,
chippewa,17489.0,6729.0,10497.0,0.3847561324260964,0.600205843673166,michigan,18013.0,6689.0,10751.0
chippewa,6528.0,,3807.0,,0.5831801470588235,minnesota,6233.0,2748.0,3320.0
chippewa,,,,,,wisconsin,38055.0,14875.0,22189.0
chisago,33766.0,,19700.0,,0.5834271160338802,minnesota,34932.0,13673.0,20205.0
chittenden,,,,,,vermont,95539.0,nan,21966.0
choctaw,7510.0,3225.0,4188.0,0.42942743009320905,0.5576564580559255,alabama,,,
choctaw,4209.0,1320.0,2811.0,0.3136136849607983,0.6678545972915182,mississippi,3803.0,937.0,2866.0
choctaw,5802.0,1070.0,4555.0,0.18441916580489487,0.7850741123750431,oklahoma,,,
chouteau,2992.0,1179.0,1813.0,0.3940508021390374,0.6059491978609626,montana,2961.0,1274.0,1643.0
chowan,7689.0,3124.0,4353.0,0.4062947067238913,0.5661334373780725,north carolina,,,
christian,16331.0,4874.0,10515.0,0.2984507990937481,0.6438674912742637,illinois,,,
christian,23789.0,9130.0,13523.0,0.3837908276934718,0.5684560090798269,kentucky,,,
christian,,,,,,missouri,40779.0,10119.0,29713.0
churchill,,,,,,nevada,13406.0,3278.0,9179.0
cibola,8809.0,4478.0,4187.0,0.5083437393574753,0.4753093427176751,new mexico,8756.0,4955.0,3801.0
cimarron,1043.0,64.0,948.0,0.061361457334611694,0.9089165867689357,oklahoma,,,
citrus,,,,,,florida,96877.0,27975.0,66837.0
clackamas,260538.0,134813.0,106838.0,0.5174408339666383,0.410066861647821,oregon,,,
claiborne,6286.0,2318.0,3827.0,0.36875596563792556,0.6088132357620109,louisiana,,,
claiborne,4488.0,3907.0,555.0,0.8705436720142602,0.12366310160427807,mississippi,3562.0,2843.0,719.0
claiborne,12298.0,1962.0,10116.0,0.15953813628232233,0.8225727760611482,tennessee,13195.0,2118.0,10884.0
clallam,,,,,,washington,47233.0,25487.0,21663.0
clare,16051.0,5357.0,10429.0,0.33374867609494735,0.6497414491308953,michigan,16993.0,5285.0,11146.0
clarendon,16727.0,8391.0,8141.0,0.5016440485442697,0.48669815268727207,south carolina,,,
clarion,,,,,,pennsylvania,19679.0,4684.0,14180.0
clark,8067.0,,5089.0,,0.6308417007561671,arkansas,,,
clark,311.0,42.0,254.0,0.13504823151125403,0.8167202572347267,idaho,,,
clark,8407.0,2082.0,5939.0,0.2476507672177947,0.706435113595813,illinois,,,
clark,,,,,,indiana,57189.0,22317.0,32978.0
clark,1055.0,164.0,831.0,0.15545023696682464,0.7876777251184834,kansas,,,
clark,18127.0,6312.0,11120.0,0.3482098527059083,0.6134495503944393,kentucky,,,
clark,,,,,,missouri,3272.0,617.0,2539.0
clark,,,,,,nevada,1014837.0,514662.0,441057.0
clark,,,,,,ohio,61528.0,23243.0,35953.0
clark,1847.0,450.0,1397.0,0.24363833243096913,0.7563616675690309,south dakota,,,
clark,,,,,,washington,266299.0,142669.0,122712.0
clark,,,,,,wisconsin,15177.0,4819.0,9917.0
clarke,13185.0,6017.0,7061.0,0.45635191505498673,0.5355328024270004,alabama,,,
clarke,101664.0,69117.0,29920.0,0.6798571765816809,0.29430280138495435,georgia,,,
clarke,4609.0,1520.0,2906.0,0.3297895422000434,0.6305055326535041,iowa,,,
clarke,8347.0,3053.0,5169.0,0.3657601533485084,0.6192644063735474,mississippi,7501.0,2350.0,5151.0
clarke,9274.0,4052.0,5214.0,0.43692042268708214,0.5622169506146215,virginia,9677.0,4182.0,5487.0
clatsop,24140.0,13052.0,9623.0,0.5406793703396852,0.39863297431648714,oregon,,,
clay,6957.0,1441.0,5454.0,0.20712950984619807,0.7839586028460543,alabama,,,
clay,5099.0,,4196.0,,0.8229064522455384,arkansas,,,
clay,,,,,,florida,125776.0,37009.0,86368.0
clay,2825.0,1498.0,1274.0,0.5302654867256638,0.4509734513274336,georgia,,,
clay,6702.0,1295.0,5254.0,0.19322590271560727,0.7839450910176067,illinois,,,
clay,,,,,,indiana,11453.0,2375.0,8752.0
clay,8868.0,2861.0,5716.0,0.3226206585475868,0.6445647271087055,iowa,,,
clay,4158.0,932.0,2991.0,0.22414622414622415,0.7193362193362194,kansas,,,
clay,7568.0,1016.0,6242.0,0.13424947145877378,0.8247885835095138,kentucky,,,
clay,31537.0,,13308.0,,0.4219805308050861,minnesota,32134.0,17750.0,13220.0
clay,10286.0,6171.0,4006.0,0.599941668286992,0.3894614038498931,mississippi,9114.0,4886.0,4228.0
clay,,,,,,missouri,128993.0,62301.0,63202.0
clay,3335.0,432.0,2660.0,0.1295352323838081,0.7976011994002998,nebraska,3267.0,nan,2397.0
clay,3335.0,432.0,2660.0,0.1295352323838081,0.7976011994002998,nebraska,3273.0,506.0,2767.0
clay,6811.0,1676.0,4897.0,0.246072529731317,0.7189839964762884,north carolina,,,
clay,5664.0,2807.0,2857.0,0.4955861581920904,0.5044138418079096,south dakota,,,
clay,3225.0,616.0,2525.0,0.1910077519379845,0.7829457364341085,tennessee,3547.0,592.0,2898.0
clay,5686.0,632.0,4958.0,0.11115019345761519,0.8719662328526204,texas,5879.0,663.0,5128.0
clay,3334.0,575.0,2680.0,0.17246550689862028,0.8038392321535693,west virginia,3173.0,594.0,2479.0
clayton,222307.0,188138.0,29065.0,0.8462981372606351,0.13074262168982534,georgia,,,
clayton,9524.0,3434.0,5845.0,0.3605627887442251,0.6137127257454851,iowa,,,
clear creek,6477.0,3494.0,2835.0,0.5394472749729813,0.43770264011116256,colorado,,,
clearfield,,,,,,pennsylvania,40212.0,10111.0,29063.0
clearwater,4379.0,883.0,3357.0,0.20164421100707924,0.7666133820506965,idaho,,,
clearwater,4618.0,,3078.0,,0.6665223040277176,minnesota,4713.0,1379.0,3203.0
cleburne,7255.0,843.0,6321.0,0.11619572708476912,0.8712611991729842,alabama,,,
cleburne,12568.0,,10602.0,,0.8435709739019732,arkansas,,,
clermont,,,,,,ohio,111306.0,37267.0,69487.0
cleveland,3557.0,,2987.0,,0.8397526005060444,arkansas,,,
cleveland,50777.0,16752.0,32022.0,0.3299131496543711,0.6306398566280008,north carolina,,,
cleveland,119554.0,49632.0,64540.0,0.4151429479565719,0.5398397376917543,oklahoma,,,
clinch,5497.0,1309.0,4081.0,0.2381298890303802,0.7424049481535383,georgia,,,
