ufips,name,cbsa,cbsaname,cbsa_weight,wrluri08
45106.0,"Manorhaven Village, NY",35620,"Putnam County, NY",0.0005892654611141438,-0.46519214
25241.0,"Fallsburg Town, NY",,,,1.5561163
1033.0,"Albion Village, NY",40380,"Wayne County, NY",0.026355325632485296,-1.3214641
79939.0,"Westfield Village, NY",27460,"Chautauqua County, NY",0.08488380599380624,-0.37861478
63264.0,Rockville Centre Village,35620,"Putnam County, NY",0.0023585978899726755,1.2245208
17332.0,"Colonie Village, NY",10580,"Albany-Schenectady-Troy, NY",0.063973880295463,-0.69248515
67638.0,Sleepy Hollow Village NY,35620,"Putnam County, NY",0.0008843782058949971,0.999444
11000.0,"Buffalo City, NY",15380,"Erie County, NY",0.7501563637482185,-1.2111785
25164.0,"Falconer Village, NY",27460,"Chautauqua County, NY",0.0619376234485113,-0.9725652
50078.0,"New Castle Town, NY",,,,2.3392913
44831.0,"Mamaroneck, NY",35620,"Putnam County, NY",0.0018002453448700592,1.1360536
78960.0,"Webster Village, NY",40380,"Wayne County, NY",0.018482035291616468,-0.1199127
19213.0,"Croton-On-Hudson Village, NY",35620,"Putnam County, NY",0.000730197637216386,1.4528711
37726.0,"Irondequoit Town, NY",,,,0.4102521
43005.0,"Village of Lloyd Harbor, NY",35620,"Putnam County, NY",0.0003528104544793871,1.5464007
38748.0,"Johnson City Village, NY",13780,"Tioga County, NY",0.46820373719107894,-0.823335
77112.0,"Toronto City, OH",48260,"Jefferson County, OH",0.5825721030483424,-0.0381032
1672.0,"Amberley Village, OH",17140,"Campbell County, KY",0.0058904462980479836,-0.3503611
9064.0,"Broadview Heights City, OH",17460,"Geauga County, OH",0.013547613067884852,1.5074503
1000.0,"City of Akron, OH",10420,"Akron, OH",0.5999502515062738,0.40451917
5690.0,"Berea City, OH",17460,"Geauga County, OH",0.016095585889508088,-0.8745106
44366.0,"Village of Lockland, OH",17140,"Campbell County, KY",0.006375440708573394,-1.4248388
50148.0,"Milan, OH",,,,-0.418431
4500.0,"Beachwood, OH",17460,"Geauga County, OH",0.010339526075358227,-0.9294196
72102.0,"shelby, OH",31900,"Richland County, OH",0.14309026007139214,-0.43683597
79716.0,"Vermilion City, OH",17460,"Geauga County, OH",0.005082370030477251,-0.14216024
79716.0,"Vermilion City, OH",41780,"Erie County, OH",1.0,-0.14216024
56294.0,"North Canton City, OH",15940,"Canton-Massillon, OH",0.5396255027362036,-0.8306545
76106.0,"Tallmadge City, OH",10420,"Akron, OH",0.045298767342877674,-0.8452579
1980.0,"Anderson Township, OH",,,,0.90749604
22694.0,"Dublin City, OH",18140,"Pickaway County, OH",0.03467258091594285,0.29975545
23618.0,"Eastlake City, OH",17460,"Geauga County, OH",0.017185877290036178,0.13509776
17036.0,"City of Columbiana, OH",20620,20620,1.0,-0.63240945
17036.0,"City of Columbiana, OH",49660,"Youngstown-Warren-Boardman, OH-PA",0.003654424680490218,-0.63240945
11332.0,"Canal Winchester Village, OH",18140,"Pickaway County, OH",0.00494596767780301,0.50465834
47138.0,"Mansfield City, OH",31900,"Richland County, OH",0.7189626283965906,-1.0587229
83342.0,"Westerville City, OH",18140,"Pickaway County, OH",0.03900886253788448,1.0018615
52738.0,"Mount Gilead Village, OH",18140,"Pickaway County, OH",0.0036338172532317777,-0.7608618
29610.0,"Geneva City, OH",11780,"Ashtabula County, OH",1.0,-0.31436387
49098.0,"Mentor-on-the-Lake City, OH",17460,"Geauga County, OH",0.00689556281096638,-1.1183587
72494.0,"Silver Lake Village, OH",10420,"Akron, OH",0.008343927919960201,-0.20179263
33838.0,"Harrison City, OH",17140,"Campbell County, KY",0.012876429615616133,0.33836398
75098.0,"Strongsville City, OH",17460,"Geauga County, OH",0.03721245155203193,0.09066081
40040.0,"Kettering City, OH",19380,"Dayton, OH",0.15935241431295172,-1.2693357
45976.0,"Macedonia City, OH",10420,"Akron, OH",0.025493339229451108,0.33649394
50918.0,"Minster Village, OH",47540,"Auglaize County, OH",0.1989320042719829,-0.7709095
61000.0,"Parma City, OH",17460,"Geauga County, OH",0.07267619448422853,0.13866758
84294.0,"West Union Village, OH", , ,0.002524951618865381,-1.4984901
15000.0,"Cincinnati City, OH",17140,"Campbell County, KY",0.5697566428755697,-0.5255618
49434.0,"Miamisburg City, OH",19380,"Dayton, OH",0.054008890169822195,-1.1186638
72424.0,"Sidney City, OH",43380,"Shelby County, OH",1.0,0.13051082
29932.0,"Germantown Village, OH",19380,"Dayton, OH",0.013534784729304306,0.25971693
57008.0,"North Royalton City, OH",17460,"Geauga County, OH",0.024307134663290864,1.9045571
83622.0,"Westlake City, OH",17460,"Geauga County, OH",0.02691280383918329,-0.22904328
29106.0,"Gahanna, OH",18140,"Pickaway County, OH",0.036046583549079726,-0.45465407
83111.0,"West Carrollton City, OH",19380,"Dayton, OH",0.03829313173413736,-0.6897548
3086.0,"Aurora City, OH",10420,"Akron, OH",0.03746614338621414,1.3897617
3352.0,"Avon City, OH",17460,"Geauga County, OH",0.009711653984781738,-0.47091985
37240.0,"Independence City, OH",17460,"Geauga County, OH",0.0060318144485246705,-0.27774858
64486.0,"Powell Village, OH",18140,"Pickaway County, OH",0.006899834766242832,0.7590462
74076.0,"Springboro City, OH",17140,"Campbell County, KY",0.0210284633244475,0.25721103
74076.0,"Springboro City, OH",19380,"Dayton, OH",0.00042400124151997516,0.25721103
26166.0,"Fairlawn City, OH",10420,"Akron, OH",0.020195124647614835,-0.41616097
85036.0,"Wickliffe City, OH",17460,"Geauga County, OH",0.01144084766126131,-1.1398182
49322.0,"Miami Township, OH",,,,-1.4120479
62540.0,"Pierce Township, OH",,,,-1.1376728
71892.0,"Sharonville City, OH",17140,"Campbell County, KY",0.02374064837905237,-1.0925397
86940.0,"Yellow Springs Village, OH",19380,"Dayton, OH",0.010422671041546578,-0.9296252
86184.0,"Wintersville Village, OH",48260,"Jefferson County, OH",0.4174278969516576,-1.078742
59234.0,"Oxford City, OH",17140,"Campbell County, KY",0.03773841258921661,-0.2896014
9246.0,"Brooklyn City, OH",17460,"Geauga County, OH",0.009830440596512426,-1.184626
79492.0,"Vandalia City, OH",19380,"Dayton, OH",0.04046856294062874,-1.0250312
56154.0,"North Baltimore Village, OH",45780,"Toledo, OH",0.00824603155131382,-1.3414673
77000.0,"Toledo City, OH",45780,"Toledo, OH",0.7694472386466793,-1.6973931
58982.0,"Ottowa Village, OH", , ,0.003798299593381026,-0.6786675
3464.0,"Avon Lake City, OH",17460,"Geauga County, OH",0.01539559335609511,-0.24376583
50176.0,"Milford City, OH",17140,"Campbell County, KY",0.010807464098374752,0.29953426
81214.0,"Washington City, OH",47920,"Fayette County, OH",1.0,-0.70950705
81928.0,"Wauseon City, OH",45780,"Toledo, OH",0.01739738462670821,-0.9991032
6110.0,"Bethel Township, OH",,,,0.019240035
74118.0,"Springfield City, OH",44220,"Clark County, OH",0.886438540098466,-1.4978344
5424.0,"Belpre City, OH",37620,"Parkersburg-Vienna, WV",0.1675092431902211,-1.1680323
76022.0,"Sylvania City, OH",45780,"Toledo, OH",0.045805834294266295,-0.15519486
51772.0,"Montpelier Village, OH", , ,0.0037574202526691166,-0.1139321
48790.0,"Medina City, OH",17460,"Geauga County, OH",0.021329833087841,-0.7408806
49056.0,"Mentor City, OH",17460,"Geauga County, OH",0.042659666175682,-0.7711605
68686.0,"Rossford City, OH",45780,"Toledo, OH",0.01571677420937707,-0.020103274
57834.0,"Oberlin City, OH",17460,"Geauga County, OH",0.006953259165235571,-0.7195547
32340.0,"Greenville City, OH",24820,"Darke County, OH",1.0,-0.73381025
13190.0,"Centerville City, OH",19380,"Dayton, OH",0.06380525872389482,0.70168966
3828.0,"Barberton City, OH",10420,"Akron, OH",0.07710740147034437,-1.3094833
86548.0,"Wooster City, OH",49300,"Wayne County, OH",0.7436904262334393,0.75037163
85484.0,"City of Willaughby, OH",17460,"Geauga County, OH",0.01919337102828479,-0.102414474
58520.0,"Ontario City, OH",31900,"Richland County, OH",0.07726378669774896,-0.8641573
16014.0,"Cleveland Heights City, OH",17460,"Geauga County, OH",0.04238815392029758,0.06814726
78050.0,"Twinsburg City, OH",10420,"Akron, OH",0.047001271350395224,0.60142535
51716.0,"Montgomery, OH",17140,"Campbell County, KY",0.017478717000601943,-1.1759442
71682.0,"Shaker Heights, OH",17460,"Geauga County, OH",0.02494943084243465,0.8722178
16000.0,"Cleveland City, OH",17460,"Geauga County, OH",0.4059133672271132,-1.277416
7972.0,"Bowling Green City, OH",45780,"Toledo, OH",0.07271032164675287,-1.3560832
35476.0,"Hilliard City, OH",18140,"Pickaway County, OH",0.026762125241886314,0.5757566
21000.0,"Dayton City, OH",19380,"Dayton, OH",0.4605235445395291,-1.2476541
41664.0,"Lakewood City, OH",17460,"Geauga County, OH",0.04806276005783211,-0.041533463
85232.0,"Willard City, OH",35940,"Huron County, OH",0.2953480298559278,-0.47617155
69680.0,"City of St. Marys, OH",47540,"Auglaize County, OH",0.5939480242079032,-0.9165198
62988.0,"Plain Townhship, OH",,,,-0.30355653
18000.0,"Columbus City, OH",18140,"Pickaway County, OH",0.7858212647893049,0.4304312
72928.0,"Solon City, OH",17460,"Geauga County, OH",0.01849846934966027,0.9786917
49840.0,"Middletown City, OH",17140,"Campbell County, KY",0.08875225728781494,-0.36619163
43554.0,"Lima City, OH",30620,"Allen County, OH",0.9113046246191624,-0.94040614
57302.0,"Norwalk, OH",35940,"Huron County, OH",0.7046519701440722,-1.5835449
80892.0,"Warren City, OH",49660,"Youngstown-Warren-Boardman, OH-PA",0.4727735266207676,-0.3481304
76582.0,"Indian Hill Village, OH",17140,"Campbell County, KY",0.010159085046005675,0.64852005
62148.0,"City of Perrysburg, OH",45780,"Toledo, OH",0.04157364017762948,0.31311372
64150.0,"Port Clinton, OH",45780,"Toledo, OH",0.015679972521406314,-0.49148026
27706.0,"Forest Park City, OH",17140,"Campbell County, KY",0.03347321351792931,-0.4285619
40642.0,"Kirtland City, OH",17460,"Geauga County, OH",0.005659333573169159,1.8159136
75973.0,"Sycamore Township, OH",,,,-0.8117967
44604.0,"Lodi Village, OH",17460,"Geauga County, OH",0.0025971844179116634,-0.058482572
78932.0,"University Heights City, OH",17460,"Geauga County, OH",0.012002538639587845,
42994.0,"Lexington Village, OH",31900,"Richland County, OH",0.06068332483426823,-1.3791585
39872.0,"Kent City, OH",10420,"Akron, OH",0.07712674810679343,-0.15036732
9680.0,"Brunswick City, OH",17460,"Geauga County, OH",0.028328909946172695,0.6534643
63954.0,"Poland Village, OH",49660,"Youngstown-Warren-Boardman, OH-PA",0.02893254456984797,-0.52447474
11304.0,"Canal Fulton City, OH",15940,"Canton-Massillon, OH",0.16684248697830817,-1.0316713
31304.0,"Grandview Heights City, OH",18140,"Pickaway County, OH",0.00739465243476801,-0.7166726
31664.0,"Green City, OH",,,,0.5219275
74104.0,"Springdale City, OH",17140,"Campbell County, KY",0.01816665233468054,-1.0399454
25452.0,"Enon Village, OH",44220,"Clark County, OH",0.035778709091155686,-0.69161636
53102.0,"Mount Vernon City, OH",34540,"Knox County, OH",1.0,-0.79054487
85638.0,"Willowick City, OH",17460,"Geauga County, OH",0.012184960936174256,-0.7651589
79002.0,"Upper Arlington City, OH",18140,"Pickaway County, OH",0.037206312459685614,-0.6133883
58828.0,"Orrville City, OH",49300,"Wayne County, OH",0.25630957376656077,-1.052885
44912.0,"Lordstown Village, OH",49660,"Youngstown-Warren-Boardman, OH-PA",0.03667548305033415,-0.40719098
83902.0,"West Milton Village, OH",19380,"Dayton, OH",0.01287245599255088,-0.10743864
21602.0,"Delphos City, OH",30620,"Allen County, OH",0.08869537538083762,
21602.0,"Delphos City, OH",46780,"Van Wert County, OH",1.0,
10800.0,"Cadiz Village, OH", , ,0.0028772097675531104,-0.07682985
49392.0,"Miami Township, OH",,,,0.24085453
36651.0,"Hudson City, OH",10420,"Akron, OH",0.062017025040075176,1.2330493
54334.0,"New Carlisle, OH",44220,"Clark County, OH",0.07778275081037826,-0.4771415
4416.0,"Bay Village City, OH",17460,"Geauga County, OH",0.013649430163654011,-0.5216159
45556.0,"City of Lyndhurst, OH",17460,"Geauga County, OH",0.012963861718808332,-0.5251398
21504.0,"Delhi Township, OH",,,,-0.5163481
28826.0,"Fremont City, OH",23380,"Sandusky County, OH",1.0,-0.63282925
46312.0,"Madeira City, OH",17140,"Campbell County, KY",0.015346117464958293,-0.70953566
31752.0,"Green Top, OH",,,,-0.25321054
77322.0,"Trenton City, OH",17140,"Campbell County, KY",0.015041706079628516,0.31618935
25914.0,"Fairborn City, OH",19380,"Dayton, OH",0.08882410322351794,0.27603397
62848.0,"City of Piqua, OH",19380,"Dayton, OH",0.057470181350596374,-1.2162026
57190.0,"Northwood City, OH",45780,"Toledo, OH",0.01342280232586668,-0.01187643
18812.0,"Cortland, OH",49660,"Youngstown-Warren-Boardman, OH-PA",0.0689495043307961,0.11342111
69526.0,"Saint Clairsville City, OH",48540,"Belmont County, OH",0.33590169378943874,-0.75142604
54194.0,"New Bremen Village, OH",47540,"Auglaize County, OH",0.2071199715201139,-0.93101424
25802.0,"Evendale Village, OH",17140,"Campbell County, KY",0.005314300455757159,-0.6293797
45094.0,"City of Louisville, OH",15940,"Canton-Massillon, OH",0.29353201028548825,-1.0519624
48160.0,"Marysville, OH",18140,"Pickaway County, OH",0.017607998374170517,0.24553543
5700.0,"Bethany City, OK",36420,"Oklahoma County, OK",0.026927146732860747,-0.73875624
50100.0,"Mustang City, OK",36420,"Oklahoma County, OK",0.01744489793753464,-0.46944645
46050.0,"Mangum City, OK", , ,0.0025432168562047447,-1.23985
58250.0,"Perry City, OK", , ,0.004548913870708213,-1.4314044
13950.0,"Chickasha City, OK",36420,"Oklahoma County, OK",0.02101715052522986,-1.0516541
58700.0,"Piedmont City, OK",36420,"Oklahoma County, OK",0.0048399116351475705,0.53185475
24650.0,"Eufaula City, OK", , ,0.002295331492313379,-1.1073109
31750.0,"Guymon City, OK",25100,"Texas County, OK",1.0,-0.560532
75000.0,"Tulsa City, OK",46140,"Tulsa, OK",0.8702435935472729,
66800.0,"Shawnee City, OK",43060,"Pottawatomie County, OK",0.9981909268021152,-0.5236858
55000.0,"Oklahoma City City, OK",36420,"Oklahoma County, OK",0.6710636932371186,-0.7372013
55000.0,"Oklahoma City City, OK",43060,"Pottawatomie County, OK",0.0018090731978847759,-0.7372013
56650.0,"Owasso City, OK",46140,"Tulsa, OK",0.04096498647194534,-1.4173397
65000.0,"Sallisaw City, OK",22900,"Crawford County, AR",0.5290378120654261,-1.3664429
70300.0,"Stillwater City, OK",44660,"Payne County, OK",1.0,0.53744894
23700.0,"El Reno City, OK",36420,"Oklahoma County, OK",0.021497163679181485,-1.4231775
69200.0,"City of Spencer, OK",36420,"Oklahoma County, OK",0.0049672079411678905,-0.6687699
52500.0,"Norman City, OK",36420,"Oklahoma County, OK",0.1268905490448799,-0.105346195
17800.0,"Coweta City, OK",46140,"Tulsa, OK",0.015806347336678076,-0.07619716
67850.0,"Skiatook Town, OK",46140,"Tulsa, OK",0.011947198519220464,-1.4118154
82950.0,"Yukon City, OK",36420,"Oklahoma County, OK",0.02790308507901653,
48000.0,"Miami City, OK",33060,"Ottawa County, OK",1.0,-1.3083229
65400.0,"Sapulpa City, OK",46140,"Tulsa, OK",0.042435138402405384,-1.1489908
78500.0,"Warr Acres, OK",36420,"Oklahoma County, OK",0.012908641032373042,-0.3249621
82150.0,"Woodward City, OK",49260,"Woodward County, OK",1.0,-0.24189895
49200.0,"Moore City, OK",36420,"Oklahoma County, OK",0.0545491191360824,-0.2823507
23950.0,"Enid City, OK",21420,"Garfield County, OK",1.0,-0.46963257
32750.0,"Harrah City, OK",36420,"Oklahoma County, OK",0.006257409042811339,-0.37728325
6700.0,"City of Blanchard, OK",36420,"Oklahoma County, OK",0.003734024976596044,0.2908782
2600.0,"City of Ardmore, OK",11620,"Carter County, OK",0.8366029214593184,-1.3930315
36750.0,"Idabel City, OK", , ,0.006046663332536041,-0.26916417
15400.0,"Clinton City, OK", , ,0.007682706734219052,-1.3973205
16350.0,"Collinsville City, OK",46140,"Tulsa, OK",0.009026821416393965,0.21902977
8900.0,"Bristow City, OK",46140,"Tulsa, OK",0.009575914306083861,-1.1209403
78150.0,"City of Walters, OK", , ,0.002310987410032834,-1.165159
22050.0,"Durant, OK",20460,"Bryan County, OK",1.0,-0.57767516
46600.0,"Marlow City, OK",20340,"Stephens County, OK",0.16946525445621285,-1.1107017
21900.0,"Duncan City, OK",20340,"Stephens County, OK",0.8305347455437871,-0.73964095
43750.0,"City of Lone Grove, OK",11620,"Carter County, OK",0.16339707854068167,-0.6340973
77050.0,"Veneta City, OR",21660,"Lane County, OR",1.0,0.34311852
26200.0,"Forest Grove City, OR",38900,"Multnomah County, OR",0.01817226502690743,0.1726203
65250.0,"Sandy City, OR",38900,"Multnomah County, OR",0.005526182921272675,0.06571221
67050.0,"Sheridan City, OR",38900,"Multnomah County, OR",0.00366359759126155,-0.7425788
64600.0,"St. Helens City, OR",38900,"Multnomah County, OR",0.010281676265223942,-0.6473595
74850.0,"Troutdale City, OR",38900,"Multnomah County, OR",0.014138202805269012,0.70843124
67650.0,"Silverton City, OR",41420,"Polk County, OR",0.05031864857711024,-0.18611136
5800.0,"Bend City, OR",13460,"Deschutes County, OR",1.0,0.6660146
50950.0,"Myrtle Creek City, OR",40700,"Douglas County, OR",1.0,-0.5213794
55200.0,"Oregon City, Oregon",38900,"Multnomah County, OR",0.026429213547717077,0.5748213
75650.0,"Umatilla City, OR",37820,37820,0.11362443222021866,-0.29787186
10750.0,"Canby County, OR",38900,"Multnomah County, OR",0.013125325824155525,1.0567445
5350.0,"Beaverton City, OR",38900,"Multnomah County, OR",0.0781249358613867,0.47543013
64900.0,"Salem City, OR",41420,"Polk County, OR",0.9293000590467012,0.70261824
33700.0,"Hermiston City, OR",37820,37820,0.3002442309009153,-0.22448394
73700.0,"Tillamook City, OR", , ,0.0037852529952814803,-0.36688623
15350.0,"Coquille City, OR",18300,"Coos County, OR",0.1437701876159714,-0.4689492
80150.0,"West Linn City, OR",38900,"Multnomah County, OR",0.022844634728031755,2.022419
53000.0,"North Bend City, OR",18300,"Coos County, OR",0.3279499690742904,-0.40654007
48600.0,"Milton-Freewater City, OR",37820,37820,0.14767980644130468,-0.12698548
1000.0,"Albany City, OR",10540,"Linn County, OR",0.81683575541541,0.5603036
1000.0,"Albany City, OR",18700,"Benton County, OR",0.09377870870539816,0.5603036
42600.0,"Lincoln City City, OR", , ,0.006468503337754681,-0.5851083
73650.0,"Tigard City, OR",38900,"Multnomah County, OR",0.04230377689203778,-0.6667231
15550.0,"Cornelius City, OR",38900,"Multnomah County, OR",0.009905054327971003,-0.19948219
29000.0,"Gladstyone City, OR",38900,"Multnomah County, OR",0.011737879341414457,-0.6506588
8650.0,"Brookings City, OR",15060,"Curry County, OR",1.0,-0.5890465
71950.0,"City of Sweet Home, OR",10540,"Linn County, OR",0.18316424458459007,-0.3947077
15800.0,"Corvallis City, OR",18700,"Benton County, OR",0.9062212912946018,0.0659792
57150.0,"Pendleton City, OR",37820,37820,0.37328524799707835,-0.32622528
34900.0,"Hood River, OR",26220,"Hood River County, OR",1.0,0.17002472
59850.0,"Prineville City, OR",39260,"Crook County, OR",1.0,0.19228677
7200.0,"City of Boardman, OR",37820,37820,0.06516628244048299,0.26360512
15250.0,"Coos Bay City, OR",18300,"Coos County, OR",0.5282798433097382,-0.6689275
47000.0,"Medford City, OR",32780,"Jackson County, OR",1.0,0.84818846
74000.0,"Toledo City, OR", , ,0.0030198525734414752,-0.7159983
59000.0,"Portland City, OR",38900,"Multnomah County, OR",0.5429933952621576,0.1127042
49450.0,"Molalla City, OR",38900,"Multnomah County, OR",0.00579505198819439,0.2034529
74950.0,"Tualatin City, OR",38900,"Multnomah County, OR",0.023388530168751257,0.47428983
32050.0,"Happy Valley City, OR",38900,"Multnomah County, OR",0.004637478295493262,1.2417042
24250.0,"Fairview City, OR",38900,"Multnomah County, OR",0.007759232881660667,0.85154736
3250.0,"Aumsville City, OR",41420,"Polk County, OR",0.02038129237618857,0.52597
